x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,LOCAL_YEAR,LOCAL_DATE,ID,MAX_TEMPERATURE_FLAG,LOCAL_DAY,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE
-122.94722222222222,50.06777777777778,BC,1108906,,,193,,,WHISTLER ROUNDHOUSE,-7,,,,11,,,,2009,2009-11-18 00:00:00,1108906.2009.11.18,,18,,,52,25,,,,52,0,,-4.5,0,-9.5
-122.94722222222222,50.06777777777778,BC,1108906,,,227,,,WHISTLER ROUNDHOUSE,-4.3,,,,11,,,,2009,2009-11-19 00:00:00,1108906.2009.11.19,,19,,,68,22.3,,,,68,0,,-1,0,-7.5
-122.94722222222222,50.06777777777778,BC,1108906,,,258,,,WHISTLER ROUNDHOUSE,-3.5,,,,11,,,,2009,2009-11-20 00:00:00,1108906.2009.11.20,,20,,,10,21.5,,,,10,0,,-2,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,243,,,WHISTLER ROUNDHOUSE,-7,,,,11,,,,2009,2009-11-21 00:00:00,1108906.2009.11.21,,21,,,17,25,,,,17,0,,-5,0,-9
-122.94722222222222,50.06777777777778,BC,1108906,,,239,,,WHISTLER ROUNDHOUSE,-5.8,,,,11,,,,2009,2009-11-22 00:00:00,1108906.2009.11.22,,22,,,3,23.8,,,,3,0,,-4,0,-7.5
-122.94722222222222,50.06777777777778,BC,1108906,,,225,,,WHISTLER ROUNDHOUSE,-4.5,,,,11,,,,2009,2009-11-23 00:00:00,1108906.2009.11.23,,23,,,7,22.5,,,,7,0,,-2,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,220,,,WHISTLER ROUNDHOUSE,-1.5,,,,11,,,T,2009,2009-11-24 00:00:00,1108906.2009.11.24,,24,,,0,19.5,,,,11,11,,2.5,0,-5.5
-122.94722222222222,50.06777777777778,BC,1108906,,,204,,,WHISTLER ROUNDHOUSE,0.5,,,,11,,,,2009,2009-11-25 00:00:00,1108906.2009.11.25,,25,,,3,17.5,,,,22,19,,2,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,201,,,WHISTLER ROUNDHOUSE,-2.5,,,,11,,,,2009,2009-11-26 00:00:00,1108906.2009.11.26,,26,,,0,20.5,,,,0,0,,-0.5,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,195,,,WHISTLER ROUNDHOUSE,-4.5,,,,11,,,,2009,2009-11-27 00:00:00,1108906.2009.11.27,,27,,,4,22.5,,,,4,0,,-2,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,195,,,WHISTLER ROUNDHOUSE,-2.8,,,,11,,,,2009,2009-11-28 00:00:00,1108906.2009.11.28,,28,,,4,20.8,,,,4,0,,0,0,-5.5
-122.94722222222222,50.06777777777778,BC,1108906,,,192,,,WHISTLER ROUNDHOUSE,-0.3,,,,11,,,T,2009,2009-11-29 00:00:00,1108906.2009.11.29,,29,,,0,18.3,,,,1,1,,1.5,0,-2
-122.94722222222222,50.06777777777778,BC,1108906,,,183,,,WHISTLER ROUNDHOUSE,-2,,,,11,,,,2009,2009-11-30 00:00:00,1108906.2009.11.30,,30,,,8,20,,,,8,0,,-0.5,0,-3.5
-122.94722222222222,50.06777777777778,BC,1108906,,,185,,,WHISTLER ROUNDHOUSE,-6,,,,12,,,,2009,2009-12-01 00:00:00,1108906.2009.12.1,,1,,,0,24,,,,0,0,,-1,0,-11
-122.94722222222222,50.06777777777778,BC,1108906,,,189,,,WHISTLER ROUNDHOUSE,-3,,,,12,,,,2009,2009-12-02 00:00:00,1108906.2009.12.2,,2,,,0,21,,,,0,0,,3.5,0,-9.5
-122.94722222222222,50.06777777777778,BC,1108906,,,180,,,WHISTLER ROUNDHOUSE,1.8,,,,12,,,,2009,2009-12-03 00:00:00,1108906.2009.12.3,,3,,,0,16.2,,,,0,0,,4,0,-0.5
-122.94722222222222,50.06777777777778,BC,1108906,,,175,,,WHISTLER ROUNDHOUSE,-16.3,,,,12,,,,2009,2009-12-06 00:00:00,1108906.2009.12.6,,6,,,0,34.3,,,,0,0,,-15.5,0,-17
-122.94722222222222,50.06777777777778,BC,1108906,,,175,,,WHISTLER ROUNDHOUSE,-17.3,,,,12,,,,2009,2009-12-07 00:00:00,1108906.2009.12.7,,7,,,0,35.3,,,,0,0,,-14.5,0,-20
-122.94722222222222,50.06777777777778,BC,1108906,,,175,,,WHISTLER ROUNDHOUSE,-15,,,,12,,,,2009,2009-12-08 00:00:00,1108906.2009.12.8,,8,,,0,33,,,,0,0,,-12.5,0,-17.5
-122.94722222222222,50.06777777777778,BC,1108906,,,174,,,WHISTLER ROUNDHOUSE,-12,,,,12,,,,2009,2009-12-09 00:00:00,1108906.2009.12.9,,9,,,0,30,,,,0,0,,-8.5,0,-15.5
-122.94722222222222,50.06777777777778,BC,1108906,,,172,,,WHISTLER ROUNDHOUSE,-9.5,,,,12,,,,2009,2009-12-10 00:00:00,1108906.2009.12.10,,10,,,0,27.5,,,,0,0,,-6.5,0,-12.5
-122.94722222222222,50.06777777777778,BC,1108906,,,170,,,WHISTLER ROUNDHOUSE,-11.8,,,,12,,,,2009,2009-12-11 00:00:00,1108906.2009.12.11,,11,,,2,29.8,,,,2,0,,-9,0,-14.5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,-12,,,,12,,,,2009,2009-12-12 00:00:00,1108906.2009.12.12,,12,,,2,30,,,,2,0,,-10,0,-14
-122.94722222222222,50.06777777777778,BC,1108906,,,169,,,WHISTLER ROUNDHOUSE,-12.8,,,,12,,,,2009,2009-12-13 00:00:00,1108906.2009.12.13,,13,,,1,30.8,,,,1,0,,-11.5,0,-14
-122.94722222222222,50.06777777777778,BC,1108906,,,168,,,WHISTLER ROUNDHOUSE,-10,,,,12,,,,2009,2009-12-14 00:00:00,1108906.2009.12.14,,14,,,11,28,,,,11,0,,-4,0,-16
-122.94722222222222,50.06777777777778,BC,1108906,,,181,,,WHISTLER ROUNDHOUSE,-6,,,,12,,,,2009,2009-12-15 00:00:00,1108906.2009.12.15,,15,,,23,24,,,,23,0,,-1.5,0,-10.5
-122.94722222222222,50.06777777777778,BC,1108906,,,198,,,WHISTLER ROUNDHOUSE,-2.3,,,,12,,,,2009,2009-12-16 00:00:00,1108906.2009.12.16,,16,,,37,20.3,,,,37,0,,-1.5,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,218,,,WHISTLER ROUNDHOUSE,-1.5,,,,12,,,,2009,2009-12-17 00:00:00,1108906.2009.12.17,,17,,,5,19.5,,,,5,0,,0,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,216,,,WHISTLER ROUNDHOUSE,-1.5,,,,12,,,,2009,2009-12-18 00:00:00,1108906.2009.12.18,,18,,,4,19.5,,,,4,0,,0,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,215,,,WHISTLER ROUNDHOUSE,-3,,,,12,,,,2009,2009-12-19 00:00:00,1108906.2009.12.19,,19,,,17,21,,,,17,0,,0,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,247,,,WHISTLER ROUNDHOUSE,-7.8,,,,12,,,T,2009,2009-12-22 00:00:00,1108906.2009.12.22,,22,,,0,25.8,,,T,0,0,,-5.5,0,-10
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,-6.8,,,,12,,,,2009,2009-12-23 00:00:00,1108906.2009.12.23,,23,,,0,24.8,,,,0,0,,-1.5,0,-12
-122.94722222222222,50.06777777777778,BC,1108906,,,230,,,WHISTLER ROUNDHOUSE,-1,,,,12,,,,2009,2009-12-24 00:00:00,1108906.2009.12.24,,24,,,0,19,,,,0,0,,5,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,225,,,WHISTLER ROUNDHOUSE,3,,,,12,,,,2009,2009-12-25 00:00:00,1108906.2009.12.25,,25,,,0,15,,,,0,0,,7,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,224,,,WHISTLER ROUNDHOUSE,4,,,,12,,,,2009,2009-12-26 00:00:00,1108906.2009.12.26,,26,,,0,14,,,,0,0,,5,0,3
-122.94722222222222,50.06777777777778,BC,1108906,,,220,,,WHISTLER ROUNDHOUSE,-0.8,,,,12,,,,2009,2009-12-27 00:00:00,1108906.2009.12.27,,27,,,0,18.8,,,,0,0,,1.5,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,218,,,WHISTLER ROUNDHOUSE,-4.8,,,,12,,,T,2009,2009-12-28 00:00:00,1108906.2009.12.28,,28,,,0,22.8,,,T,0,0,,-3.5,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,217,,,WHISTLER ROUNDHOUSE,-5,,,,12,,,T,2009,2009-12-29 00:00:00,1108906.2009.12.29,,29,,,0,23,,,T,0,0,,-4,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,215,,,WHISTLER ROUNDHOUSE,-5.5,,,,12,,,,2009,2009-12-30 00:00:00,1108906.2009.12.30,,30,,,7,23.5,,,,7,0,,-4.5,0,-6.5
-122.94722222222222,50.06777777777778,BC,1108906,,,218,,,WHISTLER ROUNDHOUSE,-3.8,,,,12,,,,2009,2009-12-31 00:00:00,1108906.2009.12.31,,31,,,9,21.8,,,,9,0,,-0.5,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,223,,,WHISTLER ROUNDHOUSE,-4.8,,,,1,,,,2010,2010-01-01 00:00:00,1108906.2010.1.1,,1,,,31,22.8,,,,31,0,,-2,0,-7.5
-122.94722222222222,50.06777777777778,BC,1108906,,,243,,,WHISTLER ROUNDHOUSE,-3.8,,,,1,,,,2010,2010-01-02 00:00:00,1108906.2010.1.2,,2,,,2,21.8,,,,2,0,,-2.5,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,239,,,WHISTLER ROUNDHOUSE,-3.5,,,,1,,,,2010,2010-01-03 00:00:00,1108906.2010.1.3,,3,,,8,21.5,,,,8,0,,-2,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,240,,,WHISTLER ROUNDHOUSE,-4.8,,,,1,,,,2010,2010-01-04 00:00:00,1108906.2010.1.4,,4,,,6,22.8,,,,6,0,,-3.5,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,244,,,WHISTLER ROUNDHOUSE,-6.5,,,,1,,,,2010,2010-01-05 00:00:00,1108906.2010.1.5,,5,,,0,24.5,,,,0,0,,-5.5,0,-7.5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,-4.5,,,,1,,,,2010,2010-01-06 00:00:00,1108906.2010.1.6,,6,,,0,22.5,,,,0,0,,2.5,0,-11.5
-122.94722222222222,50.06777777777778,BC,1108906,,,236,,,WHISTLER ROUNDHOUSE,0.5,,,,1,,,,2010,2010-01-07 00:00:00,1108906.2010.1.7,,7,,,1,17.5,,,,1,0,,4,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,234,,,WHISTLER ROUNDHOUSE,0.8,,,,1,,,,2010,2010-01-08 00:00:00,1108906.2010.1.8,,8,,,2,17.2,,,,19.5,17.5,,2.5,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,229,,,WHISTLER ROUNDHOUSE,0.5,,,,1,,,,2010,2010-01-09 00:00:00,1108906.2010.1.9,,9,,,2,17.5,,,,7,5,,2,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,225,,,WHISTLER ROUNDHOUSE,0.5,,,,1,,,,2010,2010-01-10 00:00:00,1108906.2010.1.10,,10,,,16,17.5,,,,34.5,18.5,,2,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,240,,,WHISTLER ROUNDHOUSE,-0.5,,,,1,,,,2010,2010-01-11 00:00:00,1108906.2010.1.11,,11,,,14,18.5,,,,72,58,,0,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,244,,,WHISTLER ROUNDHOUSE,-0.5,,,,1,,,,2010,2010-01-12 00:00:00,1108906.2010.1.12,,12,,,3.1,18.5,,,,10.1,7,,0,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,240,,,WHISTLER ROUNDHOUSE,-1.5,,,,1,,,,2010,2010-01-13 00:00:00,1108906.2010.1.13,,13,,,6,19.5,,,,6,0,,-0.5,0,-2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,243,,,WHISTLER ROUNDHOUSE,-3.3,,,,1,,,,2010,2010-01-14 00:00:00,1108906.2010.1.14,,14,,,58,21.3,,,,58,0,,-2,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,283,,,WHISTLER ROUNDHOUSE,-3.5,,,,1,,,,2010,2010-01-15 00:00:00,1108906.2010.1.15,,15,,,23,21.5,,,,23,0,,-2,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,289,,,WHISTLER ROUNDHOUSE,-6.5,,,,1,,,,2010,2010-01-16 00:00:00,1108906.2010.1.16,,16,,,11,24.5,,,,11,0,,-3,0,-10
-122.94722222222222,50.06777777777778,BC,1108906,,,288,,,WHISTLER ROUNDHOUSE,-3.3,,,,1,,,,2010,2010-01-17 00:00:00,1108906.2010.1.17,,17,,,21,21.3,,,,21,0,,-1.5,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,298,,,WHISTLER ROUNDHOUSE,-2.5,,,,1,,,,2010,2010-01-18 00:00:00,1108906.2010.1.18,,18,,,13,20.5,,,,13,0,,-0.5,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,304,,,WHISTLER ROUNDHOUSE,-2,,,,1,,,,2010,2010-01-19 00:00:00,1108906.2010.1.19,,19,,,18,20,,,,18,0,,-1,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,303,,,WHISTLER ROUNDHOUSE,-2.5,,,,1,,,,2010,2010-01-20 00:00:00,1108906.2010.1.20,,20,,,4,20.5,,,,4,0,,-2,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,295,,,WHISTLER ROUNDHOUSE,-3,,,,1,,,T,2010,2010-01-21 00:00:00,1108906.2010.1.21,,21,,,0,21,,,T,0,0,,-1.5,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,288,,,WHISTLER ROUNDHOUSE,-4.8,,,,1,,,T,2010,2010-01-22 00:00:00,1108906.2010.1.22,,22,,,0,22.8,,,T,0,0,,-3,0,-6.5
-122.94722222222222,50.06777777777778,BC,1108906,,,283,,,WHISTLER ROUNDHOUSE,-4.5,,,,1,,,T,2010,2010-01-23 00:00:00,1108906.2010.1.23,,23,,,0,22.5,,,T,0,0,,-3,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,281,,,WHISTLER ROUNDHOUSE,-4.8,,,,1,,,,2010,2010-01-24 00:00:00,1108906.2010.1.24,,24,,,9,22.8,,,,9,0,,-2.5,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,284,,,WHISTLER ROUNDHOUSE,-3.8,,,,1,,,,2010,2010-01-25 00:00:00,1108906.2010.1.25,,25,,,16,21.8,,,,16,0,,-2.5,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,289,,,WHISTLER ROUNDHOUSE,-3.3,,,,1,,,,2010,2010-01-26 00:00:00,1108906.2010.1.26,,26,,,3,21.3,,,,3,0,T,-1.5,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,286,,,WHISTLER ROUNDHOUSE,-5.5,,,,1,,,,2010,2010-01-27 00:00:00,1108906.2010.1.27,,27,,,1,23.5,,,,1,0,,-4,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,279,,,WHISTLER ROUNDHOUSE,-2.5,,,,1,,,,2010,2010-01-28 00:00:00,1108906.2010.1.28,,28,,,2,20.5,,,,2,0,,0,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,277,,,WHISTLER ROUNDHOUSE,-0.3,,,,1,,,,2010,2010-01-29 00:00:00,1108906.2010.1.29,,29,,,1,18.3,,,,1,0,,1.5,0,-2
-122.94722222222222,50.06777777777778,BC,1108906,,,273,,,WHISTLER ROUNDHOUSE,-0.8,,,,1,,,,2010,2010-01-30 00:00:00,1108906.2010.1.30,,30,,,5,18.8,,,,5,0,,0.5,0,-2
-122.94722222222222,50.06777777777778,BC,1108906,,,273,,,WHISTLER ROUNDHOUSE,-2.8,,,,1,,,,2010,2010-01-31 00:00:00,1108906.2010.1.31,,31,,,0,20.8,,,,0,0,,-1.5,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,271,,,WHISTLER ROUNDHOUSE,-4,,,,2,,,,2010,2010-02-01 00:00:00,1108906.2010.2.1,,1,,,3,22,,,,3,0,,-2,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,270,,,WHISTLER ROUNDHOUSE,-3.5,,,,2,,,,2010,2010-02-02 00:00:00,1108906.2010.2.2,,2,,,2,21.5,,,,2,0,,-2,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,269,,,WHISTLER ROUNDHOUSE,-3.3,,,,2,,,,2010,2010-02-03 00:00:00,1108906.2010.2.3,,3,,,1,21.3,,,,1,0,,-1.5,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,267,,,WHISTLER ROUNDHOUSE,-3,,,,2,,,,2010,2010-02-04 00:00:00,1108906.2010.2.4,,4,,,4,21,,,,4,0,,-1.5,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,268,,,WHISTLER ROUNDHOUSE,-2.3,,,,2,,,,2010,2010-02-05 00:00:00,1108906.2010.2.5,,5,,,4,20.3,,,,4,0,,-1,0,-3.5
-122.94722222222222,50.06777777777778,BC,1108906,,,269,,,WHISTLER ROUNDHOUSE,-1,,,,2,,,T,2010,2010-02-06 00:00:00,1108906.2010.2.6,,6,,,0,19,,,T,0,0,,2,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,268,,,WHISTLER ROUNDHOUSE,-1.8,,,,2,,,,2010,2010-02-07 00:00:00,1108906.2010.2.7,,7,,,1,19.8,,,,1,0,,-0.5,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,268,,,WHISTLER ROUNDHOUSE,-4.3,,,,2,,,,2010,2010-02-08 00:00:00,1108906.2010.2.8,,8,,,0,22.3,,,,0,0,,-2.5,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,268,,,WHISTLER ROUNDHOUSE,-4.8,,,,2,,,,2010,2010-02-09 00:00:00,1108906.2010.2.9,,9,,,0,22.8,,,,0,0,,-3,0,-6.5
-122.94722222222222,50.06777777777778,BC,1108906,,,263,,,WHISTLER ROUNDHOUSE,-5,,,,2,,,,2010,2010-02-10 00:00:00,1108906.2010.2.10,,10,,,3,23,,,,3,0,,-4,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,264,,,WHISTLER ROUNDHOUSE,-3.3,,,,2,,,,2010,2010-02-11 00:00:00,1108906.2010.2.11,,11,,,24,21.3,,,,24,0,,-0.5,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,285,,,WHISTLER ROUNDHOUSE,-3.3,,,,2,,,,2010,2010-02-12 00:00:00,1108906.2010.2.12,,12,,,11,21.3,,,,11,0,,-2,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,290,,,WHISTLER ROUNDHOUSE,-2.3,,,,2,,,,2010,2010-02-13 00:00:00,1108906.2010.2.13,,13,,,18,20.3,,,,18,0,,0,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,301,,,WHISTLER ROUNDHOUSE,-2.5,,,,2,,,,2010,2010-02-14 00:00:00,1108906.2010.2.14,,14,,,10,20.5,,,,10,0,,-1,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,300,,,WHISTLER ROUNDHOUSE,-4,,,,2,,,,2010,2010-02-15 00:00:00,1108906.2010.2.15,,15,,,8,22,,,,8,0,,-1,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,303,,,WHISTLER ROUNDHOUSE,-2.3,,,,2,,,,2010,2010-02-16 00:00:00,1108906.2010.2.16,,16,,,7,20.3,,,,7,0,,-1,0,-3.5
-122.94722222222222,50.06777777777778,BC,1108906,,,301,,,WHISTLER ROUNDHOUSE,-4.8,,,,2,,,,2010,2010-02-17 00:00:00,1108906.2010.2.17,,17,,,0,22.8,,,,0,0,,-2.5,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,297,,,WHISTLER ROUNDHOUSE,-2.3,,,,2,,,,2010,2010-02-18 00:00:00,1108906.2010.2.18,,18,,,0,20.3,,,,0,0,,1,0,-5.5
-122.94722222222222,50.06777777777778,BC,1108906,,,293,,,WHISTLER ROUNDHOUSE,0,,,,2,,,,2010,2010-02-19 00:00:00,1108906.2010.2.19,,19,,,0,18,,,,0,0,,2.5,0,-2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,291,,,WHISTLER ROUNDHOUSE,-0.5,,,,2,,,,2010,2010-02-20 00:00:00,1108906.2010.2.20,,20,,,0,18.5,,,,0,0,,2.5,0,-3.5
-122.94722222222222,50.06777777777778,BC,1108906,,,289,,,WHISTLER ROUNDHOUSE,0.8,,,,2,,,,2010,2010-02-21 00:00:00,1108906.2010.2.21,,21,,,0,17.2,,,,0,0,,4.5,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,288,,,WHISTLER ROUNDHOUSE,1,,,,2,,,,2010,2010-02-22 00:00:00,1108906.2010.2.22,,22,,,0,17,,,,0,0,,4.5,0,-2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,286,,,WHISTLER ROUNDHOUSE,-2.8,,,,2,,,,2010,2010-02-23 00:00:00,1108906.2010.2.23,,23,,,3,20.8,,,,3,0,,-1.5,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,286,,,WHISTLER ROUNDHOUSE,-3.5,,,,2,,,,2010,2010-02-24 00:00:00,1108906.2010.2.24,,24,,,10,21.5,,,,10,0,,-3,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,290,,,WHISTLER ROUNDHOUSE,-3.5,,,,2,,,,2010,2010-02-25 00:00:00,1108906.2010.2.25,,25,,,3,21.5,,,,3,0,,-2.5,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,288,,,WHISTLER ROUNDHOUSE,-2.5,,,,2,,,,2010,2010-02-26 00:00:00,1108906.2010.2.26,,26,,,13,20.5,,,,13,0,,0,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,290,,,WHISTLER ROUNDHOUSE,-1.8,,,,2,,,,2010,2010-02-27 00:00:00,1108906.2010.2.27,,27,,,3,19.8,,,,6,3,,-0.5,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,296,,,WHISTLER ROUNDHOUSE,-0.3,,,,2,,,,2010,2010-02-28 00:00:00,1108906.2010.2.28,,28,,,0,18.3,,,,0,0,,1.5,0,-2
-122.94722222222222,50.06777777777778,BC,1108906,,,292,,,WHISTLER ROUNDHOUSE,-0.5,,,,3,,,T,2010,2010-03-01 00:00:00,1108906.2010.3.1,,1,,,0,18.5,,,T,0,0,,2,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,290,,,WHISTLER ROUNDHOUSE,-0.5,,,,3,,,,2010,2010-03-02 00:00:00,1108906.2010.3.2,,2,,,3,18.5,,,,3,0,,0.5,0,-1.5
-122.94722222222222,50.06777777777778,BC,1108906,,,290,,,WHISTLER ROUNDHOUSE,-0.8,,,,3,,,,2010,2010-03-03 00:00:00,1108906.2010.3.3,,3,,,0,18.8,,,,0,0,,2.5,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,289,,,WHISTLER ROUNDHOUSE,-4,,,,3,,,,2010,2010-03-04 00:00:00,1108906.2010.3.4,,4,,,0,22,,,,0,0,,-1.5,0,-6.5
-122.94722222222222,50.06777777777778,BC,1108906,,,289,,,WHISTLER ROUNDHOUSE,-3,,,,3,,,,2010,2010-03-05 00:00:00,1108906.2010.3.5,,5,,,0,21,,,,0,0,,1,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,286,,,WHISTLER ROUNDHOUSE,-0.8,,,,3,,,,2010,2010-03-06 00:00:00,1108906.2010.3.6,,6,,,0,18.8,,,,0,0,,2.5,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,286,,,WHISTLER ROUNDHOUSE,-3.5,,,,3,,,,2010,2010-03-07 00:00:00,1108906.2010.3.7,,7,,,12,21.5,,,,12,0,,-3,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,296,,,WHISTLER ROUNDHOUSE,-8.5,,,,3,,,,2010,2010-03-08 00:00:00,1108906.2010.3.8,,8,,,0,26.5,,,,0,0,,-6,0,-11
-122.94722222222222,50.06777777777778,BC,1108906,,,295,,,WHISTLER ROUNDHOUSE,-10,,,,3,,,,2010,2010-03-09 00:00:00,1108906.2010.3.9,,9,,,3.1,28,,,,3.1,0,,-8.5,0,-11.5
-122.94722222222222,50.06777777777778,BC,1108906,,,295,,,WHISTLER ROUNDHOUSE,-8,,,,3,,,,2010,2010-03-10 00:00:00,1108906.2010.3.10,,10,,,21,26,,,,21,0,,-6,0,-10
-122.94722222222222,50.06777777777778,BC,1108906,,,309,,,WHISTLER ROUNDHOUSE,-7,,,,3,,,,2010,2010-03-11 00:00:00,1108906.2010.3.11,,11,,,91,25,,,,91,0,,-5,0,-9
-122.94722222222222,50.06777777777778,BC,1108906,,,327,,,WHISTLER ROUNDHOUSE,-8.5,,,,3,,,,2010,2010-03-12 00:00:00,1108906.2010.3.12,,12,,,21,26.5,,,,21,0,,-7,0,-10
-122.94722222222222,50.06777777777778,BC,1108906,,,332,,,WHISTLER ROUNDHOUSE,-6.5,,,,3,,,T,2010,2010-03-13 00:00:00,1108906.2010.3.13,,13,,,0,24.5,,,T,0,0,,-4.5,0,-8.5
-122.94722222222222,50.06777777777778,BC,1108906,,,324,,,WHISTLER ROUNDHOUSE,-4.3,,,,3,,,,2010,2010-03-14 00:00:00,1108906.2010.3.14,,14,,,15,22.3,,,,15,0,,-2.5,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,234,,,WHISTLER ROUNDHOUSE,-1,,,,3,,,,2010,2010-03-15 00:00:00,1108906.2010.3.15,,15,,,2,19,,,,11,9,,3.5,0,-5.5
-122.94722222222222,50.06777777777778,BC,1108906,,,319,,,WHISTLER ROUNDHOUSE,-0.8,,,,3,,,,2010,2010-03-16 00:00:00,1108906.2010.3.16,,16,,,16,18.8,,,,16,0,,-0.5,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,325,,,WHISTLER ROUNDHOUSE,-5,,,,3,,,,2010,2010-03-17 00:00:00,1108906.2010.3.17,,17,,,3,23,,,,3,0,,-3.5,0,-6.5
-122.94722222222222,50.06777777777778,BC,1108906,,,323,,,WHISTLER ROUNDHOUSE,-5.8,,,,3,,,,2010,2010-03-18 00:00:00,1108906.2010.3.18,,18,,,0,23.8,,,,0,0,,-2.5,0,-9
