x,y,SNOW_ON_GROUND,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,ID,COOLING_DEGREE_DAYS,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,MIN_TEMPERATURE,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND_FLAG,LOCAL_DATE,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG
-120.18194444444444,55.74166666666667,18,0,,34.1,1182285.2001.12.28,0,12,T,2001,-17.1,DAWSON CREEK A,1182285,,2001-12-28 00:00:00,28,,-16.1,,-15.1,,,,,,BC,,,,,,0,0.2,,
-120.18194444444444,55.74166666666667,18,0,,35.8,1182285.2001.12.29,0,12,T,2001,-18.5,DAWSON CREEK A,1182285,,2001-12-29 00:00:00,29,,-17.8,,-17.1,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,18,0,,37.3,1182285.2001.12.30,0,12,,2001,-22.6,DAWSON CREEK A,1182285,,2001-12-30 00:00:00,30,,-19.3,,-15.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,18,0,,45.3,1182285.2001.12.31,0,12,,2001,-31.1,DAWSON CREEK A,1182285,,2001-12-31 00:00:00,31,,-27.3,,-23.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,18,0,,41.7,1182285.2002.1.1,0,1,T,2002,-31.9,DAWSON CREEK A,1182285,,2002-01-01 00:00:00,1,,-23.7,,-15.5,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,18,0,,34.1,1182285.2002.1.2,0,1,,2002,-19.7,DAWSON CREEK A,1182285,,2002-01-02 00:00:00,2,,-16.1,,-12.4,,,,T,,BC,,,,,,0.2,0.2,,
-120.18194444444444,55.74166666666667,18,0,,23.4,1182285.2002.1.3,0,1,,2002,-16.8,DAWSON CREEK A,1182285,,2002-01-03 00:00:00,3,,-5.4,,6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,12,0,,19.1,1182285.2002.1.4,0,1,,2002,-5.7,DAWSON CREEK A,1182285,,2002-01-04 00:00:00,4,,-1.1,,3.6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,10,0,,28.2,1182285.2002.1.5,0,1,,2002,-17.4,DAWSON CREEK A,1182285,,2002-01-05 00:00:00,5,,-10.2,,-2.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,10,0,,19.2,1182285.2002.1.6,0,1,T,2002,-10.9,DAWSON CREEK A,1182285,,2002-01-06 00:00:00,6,,-1.2,,8.5,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,8,0,,15.2,1182285.2002.1.7,0,1,,2002,-3.4,DAWSON CREEK A,1182285,,2002-01-07 00:00:00,7,,2.8,,8.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,4,0,,15,1182285.2002.1.8,0,1,,2002,0.3,DAWSON CREEK A,1182285,,2002-01-08 00:00:00,8,,3,,5.6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,2,0,,16.5,1182285.2002.1.9,0,1,,2002,-3.9,DAWSON CREEK A,1182285,,2002-01-09 00:00:00,9,,1.5,,6.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,2,0,,,1182285.2002.1.10,,1,,2002,,DAWSON CREEK A,1182285,,2002-01-10 00:00:00,10,,,Y,5.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,1,0,,20,1182285.2002.1.11,0,1,T,2002,-5,DAWSON CREEK A,1182285,,2002-01-11 00:00:00,11,,-2,,1,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,1,0,,17.5,1182285.2002.1.12,0,1,,2002,-5.5,DAWSON CREEK A,1182285,,2002-01-12 00:00:00,12,,0.5,,6.4,,,,T,,BC,,,,,,2.6,3.6,,
-120.18194444444444,55.74166666666667,4,0,,29.2,1182285.2002.1.13,0,1,,2002,-17.5,DAWSON CREEK A,1182285,,2002-01-13 00:00:00,13,,-11.2,,-4.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,4,0,,31,1182285.2002.1.14,0,1,,2002,-19,DAWSON CREEK A,1182285,,2002-01-14 00:00:00,14,,-13,,-6.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,4,0,,28.8,1182285.2002.1.15,0,1,,2002,-19.1,DAWSON CREEK A,1182285,,2002-01-15 00:00:00,15,,-10.8,,-2.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,4,0,,29.5,1182285.2002.1.16,0,1,,2002,-18.6,DAWSON CREEK A,1182285,,2002-01-16 00:00:00,16,,-11.5,,-4.3,,,,,,BC,,,,,,2.2,3,,
-120.18194444444444,55.74166666666667,7,0,,28.4,1182285.2002.1.17,0,1,T,2002,-17.2,DAWSON CREEK A,1182285,,2002-01-17 00:00:00,17,,-10.4,,-3.5,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,7,0,,28.6,1182285.2002.1.18,0,1,,2002,-20.8,DAWSON CREEK A,1182285,,2002-01-18 00:00:00,18,,-10.6,,-0.4,,,,,,BC,,,,,,2.8,3.6,,
-120.18194444444444,55.74166666666667,10,0,,20.2,1182285.2002.1.19,0,1,T,2002,-4.8,DAWSON CREEK A,1182285,,2002-01-19 00:00:00,19,,-2.2,,0.4,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,10,0,,33.4,1182285.2002.1.20,0,1,,2002,-17.3,DAWSON CREEK A,1182285,,2002-01-20 00:00:00,20,,-15.4,,-13.4,,,,,,BC,,,,,,5,7.2,,
-120.18194444444444,55.74166666666667,14,0,,41.7,1182285.2002.1.21,0,1,,2002,-24.3,DAWSON CREEK A,1182285,,2002-01-21 00:00:00,21,,-23.7,,-23.1,,,,,,BC,,,,,,3.8,5,,
-120.18194444444444,55.74166666666667,17,0,,46.3,1182285.2002.1.22,0,1,,2002,-35.3,DAWSON CREEK A,1182285,,2002-01-22 00:00:00,22,,-28.3,,-21.2,,,,,,BC,,,,,,1.4,1.8,,
-120.18194444444444,55.74166666666667,19,0,,48.1,1182285.2002.1.23,0,1,,2002,-39.1,DAWSON CREEK A,1182285,,2002-01-23 00:00:00,23,,-30.1,,-21,,,,,,BC,,,,,,4.8,7.5,,
-120.18194444444444,55.74166666666667,25,0,,42,1182285.2002.1.24,0,1,,2002,-29.1,DAWSON CREEK A,1182285,,2002-01-24 00:00:00,24,,-24,,-18.8,,,,,,BC,,,,,,1.2,1.6,,
-120.18194444444444,55.74166666666667,25,0,,48.8,1182285.2002.1.25,0,1,,2002,-36.9,DAWSON CREEK A,1182285,,2002-01-25 00:00:00,25,,-30.8,,-24.6,,,,,,BC,,,,,,0.2,0.2,,
-120.18194444444444,55.74166666666667,25,0,,50.3,1182285.2002.1.26,0,1,T,2002,-41,DAWSON CREEK A,1182285,,2002-01-26 00:00:00,26,,-32.3,,-23.5,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,25,0,,47.3,1182285.2002.1.27,0,1,,2002,-34.6,DAWSON CREEK A,1182285,,2002-01-27 00:00:00,27,,-29.3,,-24,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,42.3,1182285.2002.1.28,0,1,,2002,-38.7,DAWSON CREEK A,1182285,,2002-01-28 00:00:00,28,,-24.3,,-9.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,38.2,1182285.2002.1.29,0,1,,2002,-27.3,DAWSON CREEK A,1182285,,2002-01-29 00:00:00,29,,-20.2,,-13,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,40.3,1182285.2002.1.30,0,1,,2002,-29.7,DAWSON CREEK A,1182285,,2002-01-30 00:00:00,30,,-22.3,,-14.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,29,1182285.2002.1.31,0,1,,2002,-20.6,DAWSON CREEK A,1182285,,2002-01-31 00:00:00,31,,-11,,-1.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,26,1182285.2002.2.1,0,2,,2002,-15,DAWSON CREEK A,1182285,,2002-02-01 00:00:00,1,,-8,,-0.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,23,0,,28.5,1182285.2002.2.2,0,2,,2002,-20.3,DAWSON CREEK A,1182285,,2002-02-02 00:00:00,2,,-10.5,,-0.6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,21,0,,18,1182285.2002.2.3,0,2,,2002,-6.7,DAWSON CREEK A,1182285,,2002-02-03 00:00:00,3,,0,,6.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,16,0,,22.9,1182285.2002.2.4,0,2,T,2002,-12.8,DAWSON CREEK A,1182285,,2002-02-04 00:00:00,4,,-4.9,,3,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,16,0,,25.5,1182285.2002.2.5,0,2,,2002,-13.3,DAWSON CREEK A,1182285,,2002-02-05 00:00:00,5,,-7.5,,-1.7,,,,,,BC,,,,,,3.8,4.4,,
-120.18194444444444,55.74166666666667,19,0,,29.8,1182285.2002.2.6,0,2,,2002,-18,DAWSON CREEK A,1182285,,2002-02-06 00:00:00,6,,-11.8,,-5.5,,,,,,BC,,,,,,0.6,1,,
-120.18194444444444,55.74166666666667,20,0,,28,1182285.2002.2.7,0,2,,2002,-15.4,DAWSON CREEK A,1182285,,2002-02-07 00:00:00,7,,-10,,-4.6,,,,,,BC,,,,,,1,1.6,,
-120.18194444444444,55.74166666666667,21,0,,30.5,1182285.2002.2.8,0,2,,2002,-20.5,DAWSON CREEK A,1182285,,2002-02-08 00:00:00,8,,-12.5,,-4.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,21,0,,27.4,1182285.2002.2.9,0,2,T,2002,-22.2,DAWSON CREEK A,1182285,,2002-02-09 00:00:00,9,,-9.4,,3.5,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,19,0,,17.6,1182285.2002.2.10,0,2,,2002,-3.3,DAWSON CREEK A,1182285,,2002-02-10 00:00:00,10,,0.4,,4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,15,0,,17.6,1182285.2002.2.11,0,2,,2002,-2.9,DAWSON CREEK A,1182285,,2002-02-11 00:00:00,11,,0.4,,3.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,13,0,,16.4,1182285.2002.2.12,0,2,,2002,-1.8,DAWSON CREEK A,1182285,,2002-02-12 00:00:00,12,,1.6,,5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,10,0,,18.5,1182285.2002.2.13,0,2,T,2002,-3.5,DAWSON CREEK A,1182285,,2002-02-13 00:00:00,13,,-0.5,,2.6,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,9,0,,17.9,1182285.2002.2.14,0,2,,2002,-4.5,DAWSON CREEK A,1182285,,2002-02-14 00:00:00,14,,0.1,,4.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,7,0,,15.1,1182285.2002.2.15,0,2,,2002,-1.5,DAWSON CREEK A,1182285,,2002-02-15 00:00:00,15,,2.9,,7.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,6,0,,17.1,1182285.2002.2.16,0,2,,2002,-6.2,DAWSON CREEK A,1182285,,2002-02-16 00:00:00,16,,0.9,,8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,5,0,,21.9,1182285.2002.2.17,0,2,,2002,-9.4,DAWSON CREEK A,1182285,,2002-02-17 00:00:00,17,,-3.9,,1.6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,3,0,,24.2,1182285.2002.2.18,0,2,,2002,-14.5,DAWSON CREEK A,1182285,,2002-02-18 00:00:00,18,,-6.2,,2.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,3,0,,20.6,1182285.2002.2.19,0,2,T,2002,-8.3,DAWSON CREEK A,1182285,,2002-02-19 00:00:00,19,,-2.6,,3.2,,,,T,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,3,0,,19.7,1182285.2002.2.20,0,2,,2002,-4.2,DAWSON CREEK A,1182285,,2002-02-20 00:00:00,20,,-1.7,,0.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,3,0,,26.3,1182285.2002.2.21,0,2,,2002,-14.1,DAWSON CREEK A,1182285,,2002-02-21 00:00:00,21,,-8.3,,-2.4,,,,,,BC,,,,,,3.2,4.2,,
-120.18194444444444,55.74166666666667,6,0,,29.8,1182285.2002.2.22,0,2,T,2002,-14.6,DAWSON CREEK A,1182285,,2002-02-22 00:00:00,22,,-11.8,,-8.9,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,6,0,,35.3,1182285.2002.2.23,0,2,,2002,-23.8,DAWSON CREEK A,1182285,,2002-02-23 00:00:00,23,,-17.3,,-10.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,6,0,,35.6,1182285.2002.2.24,0,2,,2002,-26.7,DAWSON CREEK A,1182285,,2002-02-24 00:00:00,24,,-17.6,,-8.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,6,0,,32.1,1182285.2002.2.25,0,2,,2002,-26.7,DAWSON CREEK A,1182285,,2002-02-25 00:00:00,25,,-14.1,,-1.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,6,0,,22,1182285.2002.2.26,0,2,T,2002,-9.5,DAWSON CREEK A,1182285,,2002-02-26 00:00:00,26,,-4,,1.5,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,5,0,,25.2,1182285.2002.2.27,0,2,,2002,-13.4,DAWSON CREEK A,1182285,,2002-02-27 00:00:00,27,,-7.2,,-1,,,,,,BC,,,,,,3.6,5,,
-120.18194444444444,55.74166666666667,9,0,,35.3,1182285.2002.2.28,0,2,,2002,-20.5,DAWSON CREEK A,1182285,,2002-02-28 00:00:00,28,,-17.3,,-14.1,,,,,,BC,,,,,,1.2,1.6,,
-120.18194444444444,55.74166666666667,10,0,,35.2,1182285.2002.3.1,0,3,,2002,-24.4,DAWSON CREEK A,1182285,,2002-03-01 00:00:00,1,,-17.2,,-9.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,10,0,,25.8,1182285.2002.3.2,0,3,,2002,-20.8,DAWSON CREEK A,1182285,,2002-03-02 00:00:00,2,,-7.8,,5.2,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,7,0,,16.8,1182285.2002.3.3,0,3,,2002,-2.8,DAWSON CREEK A,1182285,,2002-03-03 00:00:00,3,,1.2,,5.2,,,,,,BC,,,,,,12.2,12.2,,
-120.18194444444444,55.74166666666667,17,0,,30.9,1182285.2002.3.4,0,3,,2002,-15.2,DAWSON CREEK A,1182285,,2002-03-04 00:00:00,4,,-12.9,,-10.5,,,,,,BC,,,,,,1.6,1.6,,
-120.18194444444444,55.74166666666667,15,0,,38.2,1182285.2002.3.5,0,3,T,2002,-23.1,DAWSON CREEK A,1182285,,2002-03-05 00:00:00,5,,-20.2,,-17.2,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,15,0,,42.5,1182285.2002.3.6,0,3,T,2002,-31.2,DAWSON CREEK A,1182285,,2002-03-06 00:00:00,6,,-24.5,,-17.7,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,15,0,,42.8,1182285.2002.3.7,0,3,,2002,-33.9,DAWSON CREEK A,1182285,,2002-03-07 00:00:00,7,,-24.8,,-15.7,,,,,,BC,,,,,,0.3,0.3,,
-120.18194444444444,55.74166666666667,15,0,,39.8,1182285.2002.3.8,0,3,T,2002,-29.5,DAWSON CREEK A,1182285,,2002-03-08 00:00:00,8,,-21.8,,-14,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,15,0,,43,1182285.2002.3.9,0,3,,2002,-35.2,DAWSON CREEK A,1182285,,2002-03-09 00:00:00,9,,-25,,-14.8,,,,,,BC,,,,,,2,2,,
-120.18194444444444,55.74166666666667,17,0,,35.8,1182285.2002.3.10,0,3,,2002,-20.5,DAWSON CREEK A,1182285,,2002-03-10 00:00:00,10,,-17.8,,-15.1,,,,,,BC,,,,,,3.8,3.8,,
-120.18194444444444,55.74166666666667,20,0,,32.1,1182285.2002.3.11,0,3,,2002,-16.8,DAWSON CREEK A,1182285,,2002-03-11 00:00:00,11,,-14.1,,-11.3,,,,,,BC,,,,,,5,5,,
-120.18194444444444,55.74166666666667,25,0,,33.9,1182285.2002.3.12,0,3,,2002,-17.6,DAWSON CREEK A,1182285,,2002-03-12 00:00:00,12,,-15.9,,-14.1,,,,,,BC,,,,,,6.6,6.6,,
-120.18194444444444,55.74166666666667,31,0,,33.6,1182285.2002.3.13,0,3,,2002,-20.3,DAWSON CREEK A,1182285,,2002-03-13 00:00:00,13,,-15.6,,-10.9,,,,,,BC,,,,,,6.4,6.4,,
-120.18194444444444,55.74166666666667,36,0,,36.8,1182285.2002.3.14,0,3,,2002,-24.9,DAWSON CREEK A,1182285,,2002-03-14 00:00:00,14,,-18.8,,-12.7,,,,,,BC,,,,,,0.6,0.6,,
-120.18194444444444,55.74166666666667,36,0,,37,1182285.2002.3.15,0,3,T,2002,-26.2,DAWSON CREEK A,1182285,,2002-03-15 00:00:00,15,,-19,,-11.7,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,36,0,,41.2,1182285.2002.3.16,0,3,T,2002,-31.4,DAWSON CREEK A,1182285,,2002-03-16 00:00:00,16,,-23.2,,-15,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,33,0,,39.9,1182285.2002.3.17,0,3,T,2002,-33.1,DAWSON CREEK A,1182285,,2002-03-17 00:00:00,17,,-21.9,,-10.7,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,30,0,,44.4,1182285.2002.3.18,0,3,T,2002,-35.1,DAWSON CREEK A,1182285,,2002-03-18 00:00:00,18,,-26.4,,-17.6,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,30,0,,43.6,1182285.2002.3.19,0,3,T,2002,-37.3,DAWSON CREEK A,1182285,,2002-03-19 00:00:00,19,,-25.6,,-13.8,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,30,0,,40.2,1182285.2002.3.20,0,3,,2002,-32.6,DAWSON CREEK A,1182285,,2002-03-20 00:00:00,20,,-22.2,,-11.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,30,0,,38.3,1182285.2002.3.21,0,3,,2002,-32.5,DAWSON CREEK A,1182285,,2002-03-21 00:00:00,21,,-20.3,,-8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,27,0,,34.8,1182285.2002.3.22,0,3,,2002,-28.5,DAWSON CREEK A,1182285,,2002-03-22 00:00:00,22,,-16.8,,-5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,26,0,,21.5,1182285.2002.3.23,0,3,,2002,-7.8,DAWSON CREEK A,1182285,,2002-03-23 00:00:00,23,,-3.5,,0.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,19.1,1182285.2002.3.24,0,3,T,2002,-3,DAWSON CREEK A,1182285,,2002-03-24 00:00:00,24,,-1.1,,0.8,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,22,0,,23.7,1182285.2002.3.25,0,3,,2002,-15.9,DAWSON CREEK A,1182285,,2002-03-25 00:00:00,25,,-5.7,,4.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,18,0,,16,1182285.2002.3.26,0,3,T,2002,-2.6,DAWSON CREEK A,1182285,,2002-03-26 00:00:00,26,,2,,6.6,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,15,0,,16.7,1182285.2002.3.27,0,3,,2002,-0.4,DAWSON CREEK A,1182285,,2002-03-27 00:00:00,27,,1.3,,3,,,,,,BC,,,,,,3,3,,
-120.18194444444444,55.74166666666667,12,0,,18.9,1182285.2002.3.28,0,3,,2002,-3.2,DAWSON CREEK A,1182285,,2002-03-28 00:00:00,28,,-0.9,,1.5,,,,,,BC,,,,,,3.4,3.4,,
-120.18194444444444,55.74166666666667,13,0,,29.4,1182285.2002.3.29,0,3,,2002,-19.2,DAWSON CREEK A,1182285,,2002-03-29 00:00:00,29,,-11.4,,-3.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,13,0,,27,1182285.2002.3.30,0,3,,2002,-13.9,DAWSON CREEK A,1182285,,2002-03-30 00:00:00,30,,-9,,-4.1,,,,,,BC,,,,,,18,18,,
-120.18194444444444,55.74166666666667,27,0,,27.4,1182285.2002.3.31,0,3,,2002,-11.6,DAWSON CREEK A,1182285,,2002-03-31 00:00:00,31,,-9.4,,-7.1,,,,T,,BC,,,,,,3.4,3.4,,
-120.18194444444444,55.74166666666667,30,0,,35.3,1182285.2002.4.1,0,4,T,2002,-21.9,DAWSON CREEK A,1182285,,2002-04-01 00:00:00,1,,-17.3,,-12.6,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,30,0,,37.3,1182285.2002.4.2,0,4,,2002,-31.4,DAWSON CREEK A,1182285,,2002-04-02 00:00:00,2,,-19.3,,-7.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,33.4,1182285.2002.4.3,0,4,,2002,-26.8,DAWSON CREEK A,1182285,,2002-04-03 00:00:00,3,,-15.4,,-4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,25,0,,34,1182285.2002.4.4,0,4,,2002,-26.8,DAWSON CREEK A,1182285,,2002-04-04 00:00:00,4,,-16,,-5.2,,,,,,BC,,,,,,2.4,3.6,,
-120.18194444444444,55.74166666666667,24,0,,27.2,1182285.2002.4.5,0,4,,2002,-11,DAWSON CREEK A,1182285,,2002-04-05 00:00:00,5,,-9.2,,-7.3,,,,,,BC,,,,,,9.6,12.4,,
-120.18194444444444,55.74166666666667,34,0,,27.5,1182285.2002.4.6,0,4,,2002,-14.7,DAWSON CREEK A,1182285,,2002-04-06 00:00:00,6,,-9.5,,-4.3,,,,,,BC,,,,,,0.4,0.4,,
-120.18194444444444,55.74166666666667,34,0,,28.6,1182285.2002.4.7,0,4,,2002,-18.7,DAWSON CREEK A,1182285,,2002-04-07 00:00:00,7,,-10.6,,-2.5,,,,,,BC,,,,,,2.8,3,,
-120.18194444444444,55.74166666666667,37,0,,24.6,1182285.2002.4.8,0,4,T,2002,-12.1,DAWSON CREEK A,1182285,,2002-04-08 00:00:00,8,,-6.6,,-1,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,37,0,,27.2,1182285.2002.4.9,0,4,T,2002,-18.4,DAWSON CREEK A,1182285,,2002-04-09 00:00:00,9,,-9.2,,0.1,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,35,0,,16.4,1182285.2002.4.10,0,4,,2002,-5.8,DAWSON CREEK A,1182285,,2002-04-10 00:00:00,10,,1.6,,9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,23,0,,13.2,1182285.2002.4.11,0,4,,2002,2.3,DAWSON CREEK A,1182285,,2002-04-11 00:00:00,11,,4.8,,7.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,15,0,,12.9,1182285.2002.4.12,0,4,T,2002,1,DAWSON CREEK A,1182285,,2002-04-12 00:00:00,12,,5.1,,9.1,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,10,4.2,,17.4,1182285.2002.4.13,0,4,,2002,-0.7,DAWSON CREEK A,1182285,,2002-04-13 00:00:00,13,,0.6,,1.8,,,,,,BC,,,,,,8.4,4.4,,
-120.18194444444444,55.74166666666667,8,0,,18.4,1182285.2002.4.14,0,4,,2002,-0.9,DAWSON CREEK A,1182285,,2002-04-14 00:00:00,14,,-0.4,,0.2,,,,,,BC,,,,,,4.3,5.1,,
-120.18194444444444,55.74166666666667,13,0,,17.3,1182285.2002.4.15,0,4,,2002,-3.9,DAWSON CREEK A,1182285,,2002-04-15 00:00:00,15,,0.7,,5.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,7,0,,18.8,1182285.2002.4.16,0,4,,2002,-4.6,DAWSON CREEK A,1182285,,2002-04-16 00:00:00,16,,-0.8,,3,,,,,,BC,,,,,,0.2,0.2,,
-120.18194444444444,55.74166666666667,6,0,,20.6,1182285.2002.4.17,0,4,T,2002,-4.2,DAWSON CREEK A,1182285,,2002-04-17 00:00:00,17,,-2.6,,-1,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,6,0,,21.3,1182285.2002.4.18,0,4,,2002,-11.8,DAWSON CREEK A,1182285,,2002-04-18 00:00:00,18,,-3.3,,5.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,4,0,,15.1,1182285.2002.4.19,0,4,,2002,-6.3,DAWSON CREEK A,1182285,,2002-04-19 00:00:00,19,,2.9,,12,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,2,0,,10.1,1182285.2002.4.20,0,4,,2002,2.1,DAWSON CREEK A,1182285,,2002-04-20 00:00:00,20,,7.9,,13.6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,11,1182285.2002.4.21,0,4,T,2002,3.5,DAWSON CREEK A,1182285,T,2002-04-21 00:00:00,21,,7,,10.5,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,0,0,,18.9,1182285.2002.4.22,0,4,,2002,-5.3,DAWSON CREEK A,1182285,T,2002-04-22 00:00:00,22,,-0.9,,3.6,,,,,,BC,,,,,,5.2,6.4,,
-120.18194444444444,55.74166666666667,2,0,,22.6,1182285.2002.4.23,0,4,T,2002,-7.6,DAWSON CREEK A,1182285,,2002-04-23 00:00:00,23,,-4.6,,-1.6,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,2,0,,21.6,1182285.2002.4.24,0,4,,2002,-11,DAWSON CREEK A,1182285,,2002-04-24 00:00:00,24,,-3.6,,3.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,18.4,1182285.2002.4.25,0,4,T,2002,-4.7,DAWSON CREEK A,1182285,T,2002-04-25 00:00:00,25,,-0.4,,4,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,0,0,,19.6,1182285.2002.4.26,0,4,,2002,-9,DAWSON CREEK A,1182285,T,2002-04-26 00:00:00,26,,-1.6,,5.8,,,,,,BC,,,,,,0,0,,
