x,y,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,STATION_NAME,LOCAL_YEAR,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_SNOW,ID,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2000,6.3,,,,11.7,0,,11.5,,2,0,,3,,,0,,2000-03-27 00:00:00,0,3060903.2000.3.27,,,AB,,,1,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2000,3.3,,,,14.7,0,,9.5,,2,0,,3,,,0,,2000-03-28 00:00:00,0,3060903.2000.3.28,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2000,2.5,,,,15.5,0,,8,,1,0,,3,,,0,,2000-03-29 00:00:00,0,3060903.2000.3.29,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,2000,-1.8,,,,19.8,0,,3.5,,1,0,,3,,,0,,2000-03-30 00:00:00,0,3060903.2000.3.30,,,AB,,,-7,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,2000,3.8,,,,14.2,0,,12,,0,0,,3,,,0,,2000-03-31 00:00:00,0,3060903.2000.3.31,,,AB,,,-4.5,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2000,4.5,,,,13.5,0.6,,11,,0,0,,4,,,0.6,,2000-04-01 00:00:00,0,3060903.2000.4.1,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2000,1.8,,,,16.2,0,,9,,0,0,,4,,,0,,2000-04-02 00:00:00,0,3060903.2000.4.2,,,AB,,,-5.5,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2000,7.3,,,,10.7,8.4,,17,,0,0,,4,,,8.4,,2000-04-03 00:00:00,0,3060903.2000.4.3,,,AB,,,-2.5,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2000,2.5,,,,15.5,10,,5,,0,0,,4,,,5,,2000-04-04 00:00:00,5,3060903.2000.4.4,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2000,-0.8,,,,18.8,0,,5.5,,0,0,,4,,,0,,2000-04-05 00:00:00,0,3060903.2000.4.5,,,AB,,,-7,
-117.86666666666666,53.35,3060903,,,6,T,BRULE BLACK CAT,2000,-0.5,,T,,18.5,0,,4,,0,0,,4,,,0,,2000-04-06 00:00:00,0,3060903.2000.4.6,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2000,0.5,,,,17.5,0,,8,,0,0,,4,,,0,,2000-04-07 00:00:00,0,3060903.2000.4.7,,,AB,,,-7,
-117.86666666666666,53.35,3060903,,,8,T,BRULE BLACK CAT,2000,3.5,,T,,14.5,0,,13,,0,0,,4,,,0,,2000-04-08 00:00:00,0,3060903.2000.4.8,,,AB,,,-6,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,2000,0,,,,18,7,,3,,0,0,,4,,,0,,2000-04-09 00:00:00,7,3060903.2000.4.9,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,2000,1.8,,,,16.2,0,,7.5,,1,0,,4,,,0,,2000-04-10 00:00:00,0,3060903.2000.4.10,,,AB,,,-4,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2000,1.5,,,,16.5,0,,9,,0,0,,4,,,0,,2000-04-11 00:00:00,0,3060903.2000.4.11,,,AB,,,-6,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2000,0.8,,,,17.2,33,,5,,0,0,,4,,,5,,2000-04-12 00:00:00,28,3060903.2000.4.12,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,2000,-9,,,,27,2,,-8,,28,0,,4,,,0,,2000-04-13 00:00:00,2,3060903.2000.4.13,,,AB,,,-10,
-117.86666666666666,53.35,3060903,,,14,T,BRULE BLACK CAT,2000,-10.5,,T,,28.5,0,,-7,,24,0,,4,,,0,,2000-04-14 00:00:00,0,3060903.2000.4.14,,,AB,,,-14,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2000,-8.3,,,,26.3,0,,1.5,,22,0,,4,,,0,,2000-04-15 00:00:00,0,3060903.2000.4.15,,,AB,,,-18,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2000,-2,,,,20,1,,9,,12,0,,4,,,0,,2000-04-16 00:00:00,1,3060903.2000.4.16,,,AB,,,-13,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2000,0.8,,,,17.2,0,,9.5,,8,0,,4,,,0,,2000-04-17 00:00:00,0,3060903.2000.4.17,,,AB,,,-8,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2000,5.8,,,,12.2,0,,15,,8,0,,4,,,0,,2000-04-18 00:00:00,0,3060903.2000.4.18,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2000,6,,,,12,0,,15,,0,0,,4,,,0,,2000-04-19 00:00:00,0,3060903.2000.4.19,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2000,5.8,,,,12.2,0,,15.5,,0,0,,4,,,0,,2000-04-20 00:00:00,0,3060903.2000.4.20,,,AB,,,-4,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,2000,7.3,,,,10.7,0,,17.5,,0,0,,4,,,0,,2000-04-21 00:00:00,0,3060903.2000.4.21,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,2000,7,,,,11,0,,14.5,,0,0,,4,,,0,,2000-04-22 00:00:00,0,3060903.2000.4.22,,,AB,,,-0.5,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2000,3.5,,,,14.5,0,,10.5,,0,0,,4,,,0,,2000-04-23 00:00:00,0,3060903.2000.4.23,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2000,2.5,,,,15.5,0,,11,,0,0,,4,,,0,,2000-04-24 00:00:00,0,3060903.2000.4.24,,,AB,,,-6,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2000,2.5,,,,15.5,0,,12,,0,0,,4,,,0,,2000-04-25 00:00:00,0,3060903.2000.4.25,,,AB,,,-7,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,2000,5,,,,13,0,,14,,0,0,,4,,,0,,2000-04-26 00:00:00,0,3060903.2000.4.26,,,AB,,,-4,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2000,7.3,,,,10.7,0,,18,,0,0,,4,,,0,,2000-04-27 00:00:00,0,3060903.2000.4.27,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2000,6,,,,12,0,,13,,0,0,,4,,,0,,2000-04-28 00:00:00,0,3060903.2000.4.28,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2000,4.5,,,,13.5,0,,13,,0,0,,4,,,0,,2000-04-29 00:00:00,0,3060903.2000.4.29,,,AB,,,-4,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,2000,7,,,,11,0,,14.5,,0,0,,4,,,0,,2000-04-30 00:00:00,0,3060903.2000.4.30,,,AB,,,-0.5,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2000,6.8,,,,11.2,0,,14.5,,0,0,,5,,,0,,2000-05-01 00:00:00,0,3060903.2000.5.1,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2000,7,,,,11,0,,15,,0,0,,5,,,0,,2000-05-02 00:00:00,0,3060903.2000.5.2,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2000,7,,,,11,0,,15,,0,0,,5,,,0,,2000-05-03 00:00:00,0,3060903.2000.5.3,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2000,6,,,,12,0,,13,,0,0,,5,,,0,,2000-05-04 00:00:00,0,3060903.2000.5.4,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2000,4,,,,14,2,,13,,0,0,,5,,,0,,2000-05-05 00:00:00,2,3060903.2000.5.5,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2000,1.5,,,,16.5,11,,5,,1,0,,5,,,0,,2000-05-06 00:00:00,11,3060903.2000.5.6,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,7,T,BRULE BLACK CAT,2000,4.5,,T,,13.5,0,,9,,0,0,,5,,,0,,2000-05-07 00:00:00,0,3060903.2000.5.7,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,8,T,BRULE BLACK CAT,2000,3.5,,T,,14.5,0,,12,,0,0,,5,,,0,,2000-05-08 00:00:00,0,3060903.2000.5.8,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,2000,5,,,,13,19,,11,,0,0,,5,,,17,,2000-05-09 00:00:00,2,3060903.2000.5.9,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,2000,2,,,,16,23,,4,,1,0,,5,,,23,,2000-05-10 00:00:00,0,3060903.2000.5.10,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2000,3,,,,15,5,,6,,0,0,,5,,,5,,2000-05-11 00:00:00,0,3060903.2000.5.11,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2000,6,,,,12,1,,12,,0,0,,5,,,1,,2000-05-12 00:00:00,0,3060903.2000.5.12,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,2000,4.5,,,,13.5,0,,13,,0,0,,5,,,0,,2000-05-13 00:00:00,0,3060903.2000.5.13,,,AB,,,-4,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,2000,7,,,,11,0,,17,,0,0,,5,,,0,,2000-05-14 00:00:00,0,3060903.2000.5.14,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2000,7.8,,,,10.2,0.4,,17.5,,0,0,,5,,,0.4,,2000-05-15 00:00:00,0,3060903.2000.5.15,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2000,6.8,,,,11.2,2,,10,,0,0,,5,,,2,,2000-05-16 00:00:00,0,3060903.2000.5.16,,,AB,,,3.5,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2000,8.3,,,,9.7,2.4,,13,,0,0,,5,,,2.4,,2000-05-17 00:00:00,0,3060903.2000.5.17,,,AB,,,3.5,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2000,9,,,,9,0.5,,17,,0,0,,5,,,0.5,,2000-05-18 00:00:00,0,3060903.2000.5.18,,,AB,,,1,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2000,9,,,,9,0,,18,,0,0,,5,,,0,,2000-05-19 00:00:00,0,3060903.2000.5.19,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2000,8.3,,,,9.7,0,,13.5,,0,0,,5,,,0,,2000-05-20 00:00:00,0,3060903.2000.5.20,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,2000,11.3,,,,6.7,1.9,,19,,0,0,,5,,,1.9,,2000-05-21 00:00:00,0,3060903.2000.5.21,,,AB,,,3.5,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,2000,9,,,,9,0.6,,17,,0,0,,5,,,0.6,,2000-05-22 00:00:00,0,3060903.2000.5.22,,,AB,,,1,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2000,5.3,,,,12.7,0,,11.5,,0,0,,5,,,0,,2000-05-23 00:00:00,0,3060903.2000.5.23,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2000,5.5,,,,12.5,0,,14,,0,0,,5,,,0,,2000-05-24 00:00:00,0,3060903.2000.5.24,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2000,4.3,,,,13.7,6,,11.5,,0,0,,5,,,6,,2000-05-25 00:00:00,0,3060903.2000.5.25,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,2000,5,,,,13,2,,10,,0,0,,5,,,2,,2000-05-26 00:00:00,0,3060903.2000.5.26,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2000,7,,,,11,10,,12,,0,0,,5,,,10,,2000-05-27 00:00:00,0,3060903.2000.5.27,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2000,5,,,,13,18,,8,,0,0,,5,,,18,,2000-05-28 00:00:00,0,3060903.2000.5.28,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2000,6.5,,,,11.5,1,,12,,0,0,,5,,,1,,2000-05-29 00:00:00,0,3060903.2000.5.29,,,AB,,,1,
-117.86666666666666,53.35,3060903,,,30,T,BRULE BLACK CAT,2000,6.3,,,,11.7,0,,14,,0,0,T,5,,,0,,2000-05-30 00:00:00,0,3060903.2000.5.30,,,AB,,,-1.5,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,2000,7,,,,11,0,,17,,0,0,,5,,,0,,2000-05-31 00:00:00,0,3060903.2000.5.31,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2000,8.5,,,,9.5,0,,20,,0,0,,6,,,0,,2000-06-01 00:00:00,0,3060903.2000.6.1,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2000,9.5,,,,8.5,0,,21,,0,0,,6,,,0,,2000-06-02 00:00:00,0,3060903.2000.6.2,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2000,11.5,,,,6.5,0,,23,,0,0,,6,,,0,,2000-06-03 00:00:00,0,3060903.2000.6.3,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2000,13.5,,,,4.5,0,,25,,0,0,,6,,,0,,2000-06-04 00:00:00,0,3060903.2000.6.4,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2000,14,,,,4,2.4,,24,,0,0,,6,,,2.4,,2000-06-05 00:00:00,0,3060903.2000.6.5,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,6,T,BRULE BLACK CAT,2000,14.5,,,,3.5,0,,21,,0,0,T,6,,,0,,2000-06-06 00:00:00,0,3060903.2000.6.6,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2000,11.5,,,,6.5,2,,20,,0,0,,6,,,2,,2000-06-07 00:00:00,0,3060903.2000.6.7,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,2000,10.3,,,,7.7,13,,11.5,,0,0,,6,,,13,,2000-06-08 00:00:00,0,3060903.2000.6.8,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,2000,10.3,,,,7.7,13.4,,13.5,,0,0,,6,,,13.4,,2000-06-09 00:00:00,0,3060903.2000.6.9,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,2000,10.8,,,,7.2,10,,14.5,,0,0,,6,,,10,,2000-06-10 00:00:00,0,3060903.2000.6.10,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2000,7,,,,11,2,,9,,0,0,,6,,,2,,2000-06-11 00:00:00,0,3060903.2000.6.11,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2000,8,,,,10,0,,15,,0,0,,6,,,0,,2000-06-12 00:00:00,0,3060903.2000.6.12,,,AB,,,1,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,2000,9.8,,,,8.2,0,,17.5,,0,0,,6,,,0,,2000-06-13 00:00:00,0,3060903.2000.6.13,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,2000,12,,,,6,0,,17,,0,0,,6,,,0,,2000-06-14 00:00:00,0,3060903.2000.6.14,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2000,7.5,,,,10.5,0.3,,14.5,,0,0,,6,,,0.3,,2000-06-15 00:00:00,0,3060903.2000.6.15,,,AB,,,0.5,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2000,9,,,,9,0.9,,15,,0,0,,6,,,0.9,,2000-06-16 00:00:00,0,3060903.2000.6.16,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2000,10,,,,8,0,,18,,0,0,,6,,,0,,2000-06-17 00:00:00,0,3060903.2000.6.17,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2000,7.5,,,,10.5,9.8,,13,,0,0,,6,,,9.8,,2000-06-18 00:00:00,0,3060903.2000.6.18,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2000,10.3,,,,7.7,0,,18.5,,0,0,,6,,,0,,2000-06-19 00:00:00,0,3060903.2000.6.19,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2000,11.5,,,,6.5,0,,22,,0,0,,6,,,0,,2000-06-20 00:00:00,0,3060903.2000.6.20,,,AB,,,1,
-117.86666666666666,53.35,3060903,,,21,T,BRULE BLACK CAT,2000,12,,,,6,0,,19,,0,0,T,6,,,0,,2000-06-21 00:00:00,0,3060903.2000.6.21,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,2000,10,,,,8,0,,18,,0,0,,6,,,0,,2000-06-22 00:00:00,0,3060903.2000.6.22,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2000,8,,,,10,7.6,,16,,0,0,,6,,,7.6,,2000-06-23 00:00:00,0,3060903.2000.6.23,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2000,10,,,,8,5,,15,,0,0,,6,,,5,,2000-06-24 00:00:00,0,3060903.2000.6.24,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2000,10.5,,,,7.5,8.6,,17,,0,0,,6,,,8.6,,2000-06-25 00:00:00,0,3060903.2000.6.25,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,2000,12.8,,,,5.2,0.2,,21,,0,0,,6,,,0.2,,2000-06-26 00:00:00,0,3060903.2000.6.26,,,AB,,,4.5,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2000,13.3,,,,4.7,1.4,,22.5,,0,0,,6,,,1.4,,2000-06-27 00:00:00,0,3060903.2000.6.27,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2000,15,,,,3,1,,26,,0,0,,6,,,1,,2000-06-28 00:00:00,0,3060903.2000.6.28,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2000,14.5,,,,3.5,0.4,,25,,0,0,,6,,,0.4,,2000-06-29 00:00:00,0,3060903.2000.6.29,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,2000,15.8,,,,2.2,3.8,,22.5,,0,0,,6,,,3.8,,2000-06-30 00:00:00,0,3060903.2000.6.30,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2000,13,,,,5,14.8,,19,,0,0,,7,,,14.8,,2000-07-01 00:00:00,0,3060903.2000.7.1,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2000,11.3,,,,6.7,0,,13.5,,0,0,,7,,,0,,2000-07-02 00:00:00,0,3060903.2000.7.2,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2000,13,,,,5,0.6,,21,,0,0,,7,,,0.6,,2000-07-03 00:00:00,0,3060903.2000.7.3,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2000,13,,,,5,0.5,,17,,0,0,,7,,,0.5,,2000-07-04 00:00:00,0,3060903.2000.7.4,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2000,14,,,,4,0,,20,,0,0,,7,,,0,,2000-07-05 00:00:00,0,3060903.2000.7.5,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2000,12.5,,,,5.5,0,,21,,0,0,,7,,,0,,2000-07-06 00:00:00,0,3060903.2000.7.6,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2000,14.5,,,,3.5,0,,22,,0,0,,7,,,0,,2000-07-07 00:00:00,0,3060903.2000.7.7,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,2000,14,,,,4,1,,21,,0,0,,7,,,1,,2000-07-08 00:00:00,0,3060903.2000.7.8,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,2000,10.3,,,,7.7,22,,16.5,,0,0,,7,,,22,,2000-07-09 00:00:00,0,3060903.2000.7.9,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,2000,13.3,,,,4.7,6.4,,16.5,,0,0,,7,,,6.4,,2000-07-10 00:00:00,0,3060903.2000.7.10,,,AB,,,10,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2000,15,,,,3,0,,22,,0,0,,7,,,0,,2000-07-11 00:00:00,0,3060903.2000.7.11,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2000,15.8,,,,2.2,0,,24.5,,0,0,,7,,,0,,2000-07-12 00:00:00,0,3060903.2000.7.12,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,2000,16.5,,,,1.5,0,,28,,0,0,,7,,,0,,2000-07-13 00:00:00,0,3060903.2000.7.13,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,2000,16,,,,2,0,,23,,0,0,,7,,,0,,2000-07-14 00:00:00,0,3060903.2000.7.14,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2000,12.8,,,,5.2,0,,21,,0,0,,7,,,0,,2000-07-15 00:00:00,0,3060903.2000.7.15,,,AB,,,4.5,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2000,13,,,,5,1.6,,21,,0,0,,7,,,1.6,,2000-07-16 00:00:00,0,3060903.2000.7.16,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2000,14,,,,4,0,,20,,0,0,,7,,,0,,2000-07-17 00:00:00,0,3060903.2000.7.17,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2000,16.5,,,,1.5,2,,24,,0,0,,7,,,2,,2000-07-18 00:00:00,0,3060903.2000.7.18,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2000,17.5,,,,0.5,0,,25,,0,0,,7,,,0,,2000-07-19 00:00:00,0,3060903.2000.7.19,,,AB,,,10,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2000,16.5,,,,1.5,0,,24,,0,0,,7,,,0,,2000-07-20 00:00:00,0,3060903.2000.7.20,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,2000,17.5,,,,0.5,0,,28,,0,0,,7,,,0,,2000-07-21 00:00:00,0,3060903.2000.7.21,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,2000,18,,,,0,19.4,,29,,0,0,,7,,,19.4,,2000-07-22 00:00:00,0,3060903.2000.7.22,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2000,11,,,,7,12.8,,15,,0,0,,7,,,12.8,,2000-07-23 00:00:00,0,3060903.2000.7.23,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2000,17,,,,1,0,,25,,0,0,,7,,,0,,2000-07-24 00:00:00,0,3060903.2000.7.24,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2000,14.5,,,,3.5,0.6,,22,,0,0,,7,,,0.6,,2000-07-25 00:00:00,0,3060903.2000.7.25,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,2000,14.5,,,,3.5,0,,24,,0,0,,7,,,0,,2000-07-26 00:00:00,0,3060903.2000.7.26,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2000,16.3,,,,1.7,0,,24,,0,0,,7,,,0,,2000-07-27 00:00:00,0,3060903.2000.7.27,,,AB,,,8.5,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2000,16,,,,2,0.8,,23,,0,0,,7,,,0.8,,2000-07-28 00:00:00,0,3060903.2000.7.28,,,AB,,,9,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2000,14.5,,,,3.5,0,,23,,0,0,,7,,,0,,2000-07-29 00:00:00,0,3060903.2000.7.29,,,AB,,,6,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,2000,17,,,,1,0,,29,,0,0,,7,,,0,,2000-07-30 00:00:00,0,3060903.2000.7.30,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,2000,19,,,,0,5,,30,,0,1,,7,,,5,,2000-07-31 00:00:00,0,3060903.2000.7.31,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2000,15.8,,,,2.2,0.6,,20.5,,0,0,,8,,,0.6,,2000-08-01 00:00:00,0,3060903.2000.8.1,,,AB,,,11,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2000,14,,,,4,0,,22,,0,0,,8,,,0,,2000-08-02 00:00:00,0,3060903.2000.8.2,,,AB,,,6,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2000,13.5,,,,4.5,1,,21,,0,0,,8,,,1,,2000-08-03 00:00:00,0,3060903.2000.8.3,,,AB,,,6,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2000,15,,,,3,2,,24,,0,0,,8,,,2,,2000-08-04 00:00:00,0,3060903.2000.8.4,,,AB,,,6,
